374 440906 509877 70 1043
375 437935 512584 67 1074
376 434916 515352 69 1043
377 431910 518081 70 1067
378 428911 520833 55 1054
379 425876 523587 59 1064
380 422838 526372 64 1063
381 419816 529155 64 1026
382 416775 531925 64 1035
383 413710 534717 64 1031
384 410627 537513 77 1057
385 407574 540277 74 1110
386 404506 543112 66 1080
387 401417 545945 69 1060
388 398311 548824 63 1019
389 395226 551638 54 1007
390 392100 554475 65 1044
391 388991 557263 83 1094
392 385851 560099 82 1166
393 382717 562967 83 1151
394 379581 565844 84 1131
395 376429 568725 79 1104
396 373254 571616 74 1088
397 370104 574494 77 1092
398 366957 577375 71 1106
399 363756 580287 74 1116
400 360573 583191 77 1103
401 357376 586090 74 1135
402 354172 589015 67 1149
403 350910 592018 66 1123
404 347706 594933 71 1131
405 344490 597862 67 1121
406 341246 600813 63 1132
407 337984 603828 51 1131
408 334725 606783 51 1151
409 331479 609727 64 1149
410 328206 612702 65 1149
411 324950 615647 65 1201
412 321645 618666 73 1175
413 318365 621624 77 1204
414 315067 624603 72 1231
415 311757 627589 78 1238
416 308449 630607 79 1249
417 305119 633630 83 1234
418 301803 636671 70 1198
419 298452 639715 66 1191
420 295080 642788 80 1187
421 291726 645845 84 1177
422 288365 648913 85 1181
423 284988 651977 76 1192
424 281586 655085 72 1205
425 278214 658184 61 1196
426 274823 661270 61 1209
427 271413 664360 75 1193
428 267977 667489 74 1203
429 264580 670618 70 1191
430 261167 673708 67 1212
431 257706 676865 64 1213
432 254259 680002 81 1198
433 250842 683108 82 1236
434 247358 686293 69 1222
435 243858 689510 76 1191
436 240421 692657 74 1190
437 236897 695903 70 1162
438 233407 699096 82 1135
439 229917 702303 81 1143
440 226395 705490 82 1185
441 222893 708685 83 1209
442 219381 711905 71 1228
443 215830 715134 74 1263
444 212311 718335 75 1246
445 208747 721589 76 1249
446 205175 724822 91 1269
447 201618 728075 97 1248
448 198030 731357 98 1236
449 194462 734623 86 1241
450 190891 737879 89 1229
451 187282 741180 86 1242
452 183667 744505 80 1233
453 180067 747772 75 1257
454 176428 751087 73 1271
455 172797 754398 79 1274
456 169174 757711 75 1292
457 165523 761055 65 1271
458 161918 764339 73 1258
459 158267 767660 75 1272
460 154506 771059 90 1305
461 150885 774366 100 1292
462 147193 777728 105 1304
463 143466 781107 99 1330
464 139790 784464 78 1323
465 136073 787871 75 1332
466 132383 791271 65 1307
467 128627 794728 63 1254
468 124905 798139 75 1213
469 121144 801540 79 1256
470 117402 804934 89 1294
471 113651 808333 90 1344
472 109901 811792 81 1345
473 106120 815238 79 1326
474 102391 818647 79 1308
475 98582 822123 73 1296
476 94784 825567 77 1346
477 90951 829081 75 1330
478 87141 832541 76 1359
479 83329 836025 80 1344
480 79481 839543 100 1304
481 75633 843053 89 1332
482 71786 846593 81 1298
483 67939 850114 81 1300
484 64093 853630 83 1318
485 60226 857134 89 1326
486 56345 860692 77 1346
487 52458 864233 83 1360
488 48579 867795 85 1347
489 44685 871358 84 1322
490 40754 874944 90 1326
491 36873 878479 92 1330
492 32917 882103 80 1359
493 28992 885680 79 1376
494 25069 889222 82 1415
495 21085 892858 86 1415
496 17129 896420 93 1458
497 13161 900026 88 1476
498 9171 903684 77 1441
499 5214 907297 74 1444
500 2790 908387 1076 1389
501 2263 908801 1165 1046
502 1891 909507 814 720
503 1588 910169 436 392
504 1339 910767 79 68
505 1111 911009 44 65
506 907 911208 38 59
507 715 911393 30 55
508 561 911543 23 58
509 416 911685 17 46
510 296 911794 24 39
511 203 911883 21 31
512 128 911959 17 23
513 67 912015 17 19
514 25 912056 15 18
515 3 912077 12 15
516 0 912082 10 12
517 0 912090 2 7
518 0 912090 2 4
519 0 912092 0 0
520 0 912092 0 0
521 0 912092 0 0
522 0 912092 0 0
523 0 912092 0 0
524 0 912092 0 0
525 0 912092 0 0
526 0 912092 0 0
527 0 912092 0 0
528 0 912092 0 0
529 0 912092 0 0
530 0 912092 0 0
531 0 912092 0 0
532 0 912092 0 0
533 0 912092 0 0
534 0 912092 0 0
535 0 912092 0 0
536 0 912092 0 0
537 0 912092 0 0
538 0 912092 0 0
539 0 912092 0 0
540 0 912092 0 0
541 0 912092 0 0
542 0 912092 0 0
543 0 912092 0 0
544 0 912092 0 0
545 0 912092 0 0
546 0 912092 0 0
547 0 912092 0 0
548 0 912092 0 0
549 0 912092 0 0
550 0 912092 0 0
551 0 912092 0 0
552 0 912092 0 0
553 0 912092 0 0
554 0 912092 0 0
555 0 912092 0 0
556 0 912092 0 0
557 0 912092 0 0
558 0 912092 0 0
559 0 912092 0 0
560 0 912092 0 0
561 0 912092 0 0
562 0 912092 0 0
563 0 912092 0 0
564 0 912092 0 0
565 0 912092 0 0
566 0 912092 0 0
567 0 912092 0 0
568 0 912092 0 0
569 0 912092 0 0
570 0 912092 0 0
571 0 912092 0 0
572 0 912092 0 0
573 0 912092 0 0
574 0 912092 0 0
575 0 912092 0 0
576 0 912092 0 0
577 0 912092 0 0
578 0 912092 0 0
579 0 912092 0 0
580 0 912092 0 0
581 0 912092 0 0
582 0 912092 0 0
583 0 912092 0 0
584 0 912092 0 0
585 0 912092 0 0
586 0 912092 0 0
587 0 912092 0 0
588 0 912092 0 0
589 0 912092 0 0
590 0 912092 0 0
591 0 912092 0 0
592 0 912092 0 0
593 0 912092 0 0
594 0 912092 0 0
595 0 912092 0 0
596 0 912092 0 0
597 0 912092 0 0
598 0 912092 0 0
599 0 912092 0 0
600 0 912092 0 0
601 0 912092 0 0
602 0 912092 0 0
603 0 912092 0 0
604 0 912092 0 0
605 0 912092 0 0
606 0 912092 0 0
607 0 912092 0 0
608 0 912092 0 0
609 0 912092 0 0
610 0 912092 0 0
611 0 912092 0 0
612 0 912092 0 0
613 0 912092 0 0
614 0 912092 0 0
615 0 912092 0 0
616 0 912092 0 0
617 0 912092 0 0
618 0 912092 0 0
619 0 912092 0 0
620 0 912092 0 0
621 0 912092 0 0
622 0 912092 0 0
623 0 912092 0 0
624 0 912092 0 0
625 0 912092 0 0
626 0 912092 0 0
627 0 912092 0 0
628 0 912092 0 0
629 0 912092 0 0
630 0 912092 0 0
631 0 912092 0 0
632 0 912092 0 0
633 0 912092 0 0
634 0 912092 0 0
635 0 912092 0 0
636 0 912092 0 0
637 0 912092 0 0
638 0 912092 0 0
639 0 912092 0 0
640 0 912092 0 0
641 0 912092 0 0
642 0 912092 0 0
643 0 912092 0 0
644 0 912092 0 0
645 0 912092 0 0
646 0 912092 0 0
647 0 912092 0 0
648 0 912092 0 0
649 0 912092 0 0
650 0 912092 0 0
651 0 912092 0 0
652 0 912092 0 0
653 0 912092 0 0
654 0 912092 0 0
655 0 912092 0 0
656 0 912092 0 0
657 0 912092 0 0
658 0 912092 0 0
659 0 912092 0 0
660 0 912092 0 0
661 0 912092 0 0
662 0 912092 0 0
663 0 912092 0 0
664 0 912092 0 0
665 0 912092 0 0
666 0 912092 0 0
667 0 912092 0 0
668 0 912092 0 0
669 0 912092 0 0
670 0 912092 0 0
671 0 912092 0 0
672 0 912092 0 0
673 0 912092 0 0
674 0 912092 0 0
675 0 912092 0 0
676 0 912092 0 0
677 0 912092 0 0
678 0 912092 0 0
679 0 912092 0 0
680 0 912092 0 0
681 0 912092 0 0
682 0 912092 0 0
683 0 912092 0 0
684 0 912092 0 0
685 0 912092 0 0
686 0 912092 0 0
687 0 912092 0 0
688 0 912092 0 0
689 0 912092 0 0
690 0 912092 0 0
691 0 912092 0 0
692 0 912092 0 0
693 0 912092 0 0
694 0 912092 0 0
695 0 912092 0 0
696 0 912092 0 0
697 0 912092 0 0
698 0 912092 0 0
699 0 912092 0 0
700 0 912092 0 0
701 0 912092 0 0
702 0 912092 0 0
703 0 912092 0 0
704 0 912092 0 0
705 0 912092 0 0
706 0 912092 0 0
707 0 912092 0 0
708 0 912092 0 0
709 0 912092 0 0
710 0 912092 0 0
711 0 912092 0 0
712 0 912092 0 0
713 0 912092 0 0
714 0 912092 0 0
715 0 912092 0 0
716 0 912092 0 0
717 0 912092 0 0
718 0 912092 0 0
719 0 912092 0 0
720 0 912092 0 0
721 0 912092 0 0
722 0 912092 0 0
723 0 912092 0 0
724 0 912092 0 0
725 0 912092 0 0
726 0 912092 0 0
727 0 912092 0 0
728 0 912092 0 0
729 0 912092 0 0
730 0 912092 0 0
731 0 912092 0 0
732 0 912092 0 0
733 0 912092 0 0
734 0 912092 0 0
735 0 912092 0 0
736 0 912092 0 0
737 0 912092 0 0
738 0 912092 0 0
739 0 912092 0 0
740 0 912092 0 0
741 0 912092 0 0
742 0 912092 0 0
743 0 912092 0 0
744 0 912092 0 0
745 0 912092 0 0
746 0 912092 0 0
747 0 912092 0 0
748 0 912092 0 0
749 0 912092 0 0
750 0 912092 0 0
751 0 912092 0 0
752 0 912092 0 0
753 0 912092 0 0
754 0 912092 0 0
755 0 912092 0 0
756 0 912092 0 0
757 0 912092 0 0
758 0 912092 0 0
759 0 912092 0 0
760 0 912092 0 0
761 0 912092 0 0
762 0 912092 0 0
763 0 912092 0 0
764 0 912092 0 0
765 0 912092 0 0
766 0 912092 0 0
767 0 912092 0 0
768 0 912092 0 0
769 0 912092 0 0
770 0 912092 0 0
771 0 912092 0 0
772 0 912092 0 0
773 0 912092 0 0
774 0 912092 0 0
775 0 912092 0 0
776 0 912092 0 0
777 0 912092 0 0
778 0 912092 0 0
779 0 912092 0 0
780 0 912092 0 0
781 0 912092 0 0
782 0 912092 0 0
783 0 912092 0 0
784 0 912092 0 0
785 0 912092 0 0
786 0 912092 0 0
787 0 912092 0 0
788 0 912092 0 0
789 0 912092 0 0
790 0 912092 0 0
791 0 912092 0 0
792 0 912092 0 0
793 0 912092 0 0
794 0 912092 0 0
795 0 912092 0 0
796 0 912092 0 0
797 0 912092 0 0
798 0 912092 0 0
799 0 912092 0 0
800 0 912092 0 0
801 0 912092 0 0
802 0 912092 0 0
803 0 912092 0 0
804 0 912092 0 0
805 0 912092 0 0
806 0 912092 0 0
807 0 912092 0 0
808 0 912092 0 0
809 0 912092 0 0
810 0 912092 0 0
811 0 912092 0 0
812 0 912092 0 0
813 0 912092 0 0
814 0 912092 0 0
815 0 912092 0 0
816 0 912092 0 0
817 0 912092 0 0
818 0 912092 0 0
819 0 912092 0 0
820 0 912092 0 0
821 0 912092 0 0
822 0 912092 0 0
823 0 912092 0 0
824 0 912092 0 0
825 0 912092 0 0
826 0 912092 0 0
827 0 912092 0 0
828 0 912092 0 0
829 0 912092 0 0
830 0 912092 0 0
831 0 912092 0 0
832 0 912092 0 0
833 0 912092 0 0
834 0 912092 0 0
835 0 912092 0 0
836 0 912092 0 0
837 0 912092 0 0
838 0 912092 0 0
839 0 912092 0 0
840 0 912092 0 0
841 0 912092 0 0
842 0 912092 0 0
843 0 912092 0 0
844 0 912092 0 0
845 0 912092 0 0
846 0 912092 0 0
847 0 912092 0 0
848 0 912092 0 0
849 0 912092 0 0
850 0 912092 0 0
851 0 912092 0 0
852 0 912092 0 0
853 0 912092 0 0
854 0 912092 0 0
855 0 912092 0 0
856 0 912092 0 0
857 0 912092 0 0
858 0 912092 0 0
859 0 912092 0 0
860 0 912092 0 0
861 0 912092 0 0
862 0 912092 0 0
863 0 912092 0 0
864 0 912092 0 0
865 0 912092 0 0
866 0 912092 0 0
867 0 912092 0 0
868 0 912092 0 0
869 0 912092 0 0
870 0 912092 0 0
871 0 912092 0 0
872 0 912092 0 0
873 0 912092 0 0
874 0 912092 0 0
875 0 912092 0 0
876 0 912092 0 0
877 0 912092 0 0
878 0 912092 0 0
879 0 912092 0 0
880 0 912092 0 0
881 0 912092 0 0
882 0 912092 0 0
883 0 912092 0 0
884 0 912092 0 0
885 0 912092 0 0
886 0 912092 0 0
887 0 912092 0 0
888 0 912092 0 0
889 0 912092 0 0
890 0 912092 0 0
891 0 912092 0 0
892 0 912092 0 0
893 0 912092 0 0
894 0 912092 0 0
895 0 912092 0 0
896 0 912092 0 0
897 0 912092 0 0
898 0 912092 0 0
899 0 912092 0 0
900 0 912092 0 0
901 0 912092 0 0
902 0 912092 0 0
903 0 912092 0 0
904 0 912092 0 0
905 0 912092 0 0
906 0 912092 0 0
907 0 912092 0 0
908 0 912092 0 0
909 0 912092 0 0
910 0 912092 0 0
911 0 912092 0 0
912 0 912092 0 0
913 0 912092 0 0
914 0 912092 0 0
915 0 912092 0 0
916 0 912092 0 0
917 0 912092 0 0
918 0 912092 0 0
919 0 912092 0 0
920 0 912092 0 0
921 0 912092 0 0
922 0 912092 0 0
923 0 912092 0 0
924 0 912092 0 0
925 0 912092 0 0
926 0 912092 0 0
927 0 912092 0 0
928 0 912092 0 0
929 0 912092 0 0
930 0 912092 0 0
931 0 912092 0 0
932 0 912092 0 0
933 0 912092 0 0
934 0 912092 0 0
935 0 912092 0 0
936 0 912092 0 0
937 0 912092 0 0
938 0 912092 0 0
939 0 912092 0 0
940 0 912092 0 0
941 0 912092 0 0
942 0 912092 0 0
943 0 912092 0 0
944 0 912092 0 0
945 0 912092 0 0
946 0 912092 0 0
947 0 912092 0 0
948 0 912092 0 0
949 0 912092 0 0
950 0 912092 0 0
951 0 912092 0 0
952 0 912092 0 0
953 0 912092 0 0
954 0 912092 0 0
955 0 912092 0 0
956 0 912092 0 0
957 0 912092 0 0
958 0 912092 0 0
959 0 912092 0 0
960 0 912092 0 0
961 0 912092 0 0
962 0 912092 0 0
963 0 912092 0 0
964 0 912092 0 0
965 0 912092 0 0
966 0 912092 0 0
967 0 912092 0 0
968 0 912092 0 0
969 0 912092 0 0
970 0 912092 0 0
971 0 912092 0 0
972 0 912092 0 0
973 0 912092 0 0
974 0 912092 0 0
975 0 912092 0 0
976 0 912092 0 0
977 0 912092 0 0
978 0 912092 0 0
979 0 912092 0 0
980 0 912092 0 0
981 0 912092 0 0
982 0 912092 0 0
983 0 912092 0 0
984 0 912092 0 0
985 0 912092 0 0
986 0 912092 0 0
987 0 912092 0 0
988 0 912092 0 0
989 0 912092 0 0
990 0 912092 0 0
991 0 912092 0 0
992 0 912092 0 0
993 0 912092 0 0
994 0 912092 0 0
995 0 912092 0 0
996 0 912092 0 0
997 0 912092 0 0
998 0 912092 0 0
999 0 912092 0 0
1000 0 912092 0 0
